feature1,feature2,feature3,class
1.7966,-0.0034296,1.5991,0
-0.040304,-0.20552,0.098188,0
-0.13261,-1.502,0.63005,0
1.2444,0.87469,0.28073,0
-1.399,-0.88442,-1.2703,0
0.25261,-2.3753,-0.43502,0
-0.79408,-0.78475,0.11975,0
-0.21272,0.61114,0.76288,0
0.37901,-0.011454,-0.3785,0
-0.26869,-0.24159,-0.31089,0
-0.80133,-1.1998,-0.24003,0
1.9179,0.13072,-1.3555,0
-1.0286,-1.7665,-0.49608,0
0.55746,-0.46415,0.34474,0
0.78928,-0.75137,-0.71228,0
-0.84121,-0.34218,-1.4084,0
-0.07844,0.72141,0.46665,0
1.6765,-0.74558,-0.71637,0
0.37384,-0.20973,-0.28844,0
-1.3962,-0.51077,-1.2134,0
0.058001,0.61372,0.39525,0
0.83177,1.3857,-1.0187,0
0.7594,0.67611,1.2675,0
-0.26778,-0.13356,1.7959,0
0.8646,-1.3722,-0.37061,0
0.90458,-0.41122,0.43777,0
-0.88236,-0.82117,0.024646,0
1.0522,0.70234,-1.0265,0
-0.13043,0.40393,1.2715,0
-0.53551,0.70984,-1.6054,0
-0.67321,1.0058,0.22105,0
0.079761,-0.45867,1.0169,0
1.2909,-1.0436,-0.10534,0
-0.99244,0.40987,-1.3722,0
0.77739,0.80431,-0.98306,0
1.1441,0.4067,0.47042,0
1.5188,1.6373,-0.52124,0
-1.8712,1.096,-1.3026,0
0.91333,0.78063,-0.11127,0
0.032088,1.7544,1.1313,0
1.1414,0.027877,0.62414,0
0.23068,0.16257,-0.60054,0
0.64231,-0.034353,-2.0894,0
0.057464,-0.42476,-2.6979,0
-0.90608,0.68974,-0.54826,0
1.3227,1.2765,-0.7486,0
0.87958,0.50099,-0.48029,0
-0.40672,0.20847,2.3376,0
-1.0842,-1.0362,0.2508,0
1.7502,1.2749,-1.1529,0
-1.0783,0.77147,-0.68483,0
-0.67351,-0.36328,-0.48192,0
-1.3529,-1.1959,2.4552,0
-0.89919,2.2543,-0.23337,0
-0.46947,0.66408,-1.1532,0
-1.0833,-1.3793,-0.69496,0
0.36966,-0.31306,0.53943,0
0.045995,0.76508,-0.6269,0
0.28168,0.49407,0.72877,0
1.4034,-0.58339,0.21112,0
0.694,0.23503,-0.61976,0
-1.3747,0.087263,0.98756,0
-0.75028,0.78249,0.57382,0
-0.5363,0.20773,0.11249,0
1.123,0.83906,2.395,0
1.02,0.86982,-0.72935,0
1.0032,-1.5981,-0.1134,0
-1.3973,-0.026477,0.74742,0
0.42018,0.82427,1.1305,0
-1.0754,0.88738,-0.067897,0
-0.41288,-0.21111,0.32526,0
1.2276,1.2136,1.1583,0
0.3641,1.76,-0.52153,0
-1.2053,-0.14264,0.078666,0
0.85911,-1.5754,-0.78016,0
0.66664,-0.23204,-1.887,0
-0.5098,1.7142,-0.14198,0
0.22183,0.86262,0.93925,0
1.1855,-0.55799,-2.0344,0
-0.81735,-0.55763,-0.066099,0
-0.47758,-0.039228,-0.50411,0
0.65649,-0.83314,1.4058,0
0.38507,1.2585,1.4345,0
-0.68775,0.14236,0.69719,0
-0.054424,0.032952,-1.423,0
-0.03723,-1.6237,-0.93405,0
-0.49605,0.70203,1.0337,0
0.13204,1.9718,-0.30127,0
0.72518,1.2381,-1.056,0
-1.1617,-0.76882,0.40271,0
-0.48632,-1.1833,-2.1069,0
-0.58464,0.42668,0.044795,0
-0.012538,0.21287,0.95519,0
-0.29374,-2.265,2.2415,0
-0.65953,-0.17165,0.81717,0
-0.8951,-0.096079,0.12903,0
-0.52086,1.7119,0.15084,0
-0.55637,-0.3843,0.3493,0
-1.2569,1.2855,0.3084,0
-0.13456,-0.29901,1.0593,0
-0.056027,0.46388,0.8879,0
-0.74556,-0.55699,0.94829,0
-0.091484,0.99208,0.11127,0
-1.4518,0.34573,0.83444,0
-0.35755,-0.63508,-2.6579,0
0.46516,0.45192,0.099432,0
-1.2551,2.6447,-0.40886,0
0.17862,-1.2173,-0.091163,0
-1.7692,0.45288,-0.593,0
1.3347,2.318,-0.91339,0
-0.29555,2.1045,0.25447,0
-1.774,1.0966,1.0475,0
-0.98336,-0.28958,-1.2949,0
1.204,0.29767,-1.2456,0
-0.12071,0.4834,1.0597,0
-0.22019,1.9659,-0.37768,0
0.094866,-0.52879,-0.10446,0
2.2226,-1.3223,0.058336,0
-1.3737,1.5981,-0.26097,0
0.53082,-0.80726,0.77922,0
-0.071275,0.14464,-0.055106,0
1.3771,1.3254,0.04544,0
0.61086,0.65239,1.1374,0
-1.6935,-0.41362,0.39021,0
-1.0427,-0.015109,-1.1773,0
-0.038998,0.42195,-0.40226,0
1.1208,-0.08797,-1.3854,0
-0.78573,1.0875,0.71968,0
0.20788,-1.0716,0.067972,0
0.34091,2.4367,1.1868,0
1.2817,1.373,1.4759,0
0.77167,-0.034532,0.51067,0
0.23184,-0.20389,0.0020102,0
1.6808,-1.0429,0.12605,0
0.096737,0.043193,0.20928,0
0.99505,-0.010502,0.86503,0
-0.05374,-0.28715,0.89339,0
-1.0462,0.92467,-0.49328,0
-0.27298,-0.0035002,0.36491,0
1.1723,-1.1016,0.34286,0
-0.42211,-0.052554,-0.52584,0
0.051165,-1.5377,0.23351,0
0.345,-1.468,-0.38445,0
-1.8439,-0.13195,-1.0442,0
-1.268,0.89386,-0.072003,0
0.38987,-2.5998,0.45134,0
-0.95861,1.5479,0.24611,0
-0.72132,-1.7727,0.49875,0
0.23097,-0.83689,1.0368,0
0.45254,-1.5132,0.21011,0
-0.23787,1.7289,-0.29196,0
0.43467,0.5037,-0.91579,0
0.69824,-1.1315,0.49971,0
0.33405,0.61151,-0.085701,0
0.76696,0.9964,0.12546,0
-0.48236,-0.042596,-0.48654,0
0.024389,0.79233,-1.5576,0
0.94592,1.0141,-0.97392,0
-0.72326,-0.013358,2.9848,0
-0.25454,0.1383,1.3841,0
-0.82358,-0.69658,0.10368,0
1.4422,0.55971,-1.5213,0
0.17584,0.02775,0.72262,0
-0.9229,-1.2317,-1.6399,0
1.7541,0.36434,-0.31658,0
-1.4191,-0.53337,-0.48474,0
-0.71822,-0.67433,1.8083,0
-0.16996,0.24617,0.87605,0
0.87769,-0.023047,0.36952,0
0.58204,-1.2417,-2.2078,0
1.3629,2.2462,-1.0855,0
1.27,-1.5003,-1.1592,0
0.69979,-0.30796,0.85583,0
-0.46669,-0.23621,0.50374,0
1.5325,1.2238,-1.0981,0
0.2774,-1.8045,-0.11571,0
-0.45965,-0.24976,2.0591,0
-1.457,-0.36168,0.88568,0
0.57136,0.12827,-0.35927,0
1.803,0.89801,-1.8639,0
0.35203,-0.77242,-1.8562,0
-1.7208,0.37952,-2.2742,0
0.73834,-0.82647,0.31464,0
0.35455,0.69241,-0.69743,0
-0.38251,0.62433,0.58855,0
0.34859,0.2944,0.32236,0
0.039267,-0.47698,1.5845,0
-0.19338,0.74064,-2.1822,0
-0.74305,-0.70267,-1.2898,0
-0.96031,1.4715,1.6313,0
0.91663,-0.31812,0.61895,0
1.2542,0.086354,-0.16073,0
0.29806,-1.9238,-1.3425,0
-1.1729,0.81893,-0.92086,0
1.4772,-0.98496,-0.21802,0
-1.5029,0.55022,0.32004,0
2.0785,-0.0738,0.89379,0
0.19252,-1.8411,0.63626,0
-0.44491,-1.7793,0.97687,0
-0.038067,0.78196,-0.58142,0
0.51007,-0.51304,-1.9386,0
-1.0365,-0.44586,0.50718,0
-0.027559,0.16312,-0.53445,0
0.68205,0.58012,-1.1515,0
0.63075,0.15161,-1.4239,0
-0.10283,1.4066,-0.80638,0
0.37625,-0.33361,-1.1414,0
-0.7777,-0.79254,0.39989,0
-1.6486,0.38332,-0.75131,0
-1.0951,0.55767,-1.3002,0
1.0353,0.37772,-0.70563,0
-1.7084,0.075645,0.55366,0
0.29617,-1.1094,2.7957,0
0.58567,-0.47005,-0.13113,0
1.3223,1.4479,-1.9529,0
1.9501,-0.13752,0.43115,0
1.5885,-1.5772,1.2543,0
0.60172,0.85028,0.46943,0
0.21559,-1.4766,1.1903,0
-0.4166,-1.1152,-0.38247,0
-1.0472,1.0382,0.93078,0
0.44239,-0.37726,0.36463,0
1.2775,0.78499,2.1117,0
2.0061,0.58309,1.7276,0
-1.4523,0.47101,-0.33237,0
-1.213,-1.4624,-0.81663,0
0.72342,-0.84962,0.059686,0
1.1158,-0.6187,-1.7585,0
-2.7509,-0.34112,0.16696,0
-1.1273,-1.6197,0.57973,0
-0.034811,-2.5696,0.051515,0
0.77401,-1.949,1.0463,0
0.43974,1.0409,0.045754,0
1.5196,-0.49375,-0.45575,0
-2.1731,0.64317,0.5714,0
-0.28698,1.3959,1.8602,0
-0.44547,0.20226,0.039347,0
0.059937,-1.0528,-1.4594,0
-0.76146,1.7442,0.41172,0
-1.123,2.5819,0.21871,0
-0.47269,0.38106,1.5453,0
-1.1331,-1.4204,-0.15511,0
0.74865,0.77162,-1.2307,0
-0.9137,-0.24392,0.74863,0
-0.69059,0.40372,0.069212,0
0.50697,0.4484,1.2254,0
0.067578,-1.7898,-1.626,0
-0.93349,0.023954,-0.7503,0
-3.028,-1.6853,1.1847,0
0.2004,0.15114,-0.62163,0
0.95122,-0.54808,-1.31,0
-1.1413,0.67019,0.82664,0
0.47135,0.3467,-0.89115,0
0.26641,0.13845,-0.39376,0
-0.5381,-0.73921,0.38799,0
-0.88151,0.59886,0.25261,0
-0.6144,0.57685,0.92035,0
0.020378,0.66526,1.2831,0
-0.10617,-0.19265,1.0817,0
-0.89576,-0.44786,2.2191,0
-0.37887,-0.2153,1.8178,0
-0.29455,-0.50934,-0.2283,0
-0.16961,0.63193,0.90494,0
-0.34959,-0.14049,1.8621,0
-0.19542,-0.53923,-1.7079,0
0.62883,0.19495,0.93241,0
-0.83482,-0.082361,-0.47206,0
1.8773,0.91363,0.50045,0
0.27787,0.31417,0.74551,0
-1.5395,-0.33741,-0.57129,0
-0.51318,1.5379,-1.1953,0
-0.015916,0.053637,0.015174,0
0.29053,0.2028,-0.67174,0
-0.13454,0.06992,0.4133,0
0.56626,-0.28343,1.1389,0
0.045819,-0.13943,-0.92317,0
-1.4505,-1.2565,0.58386,0
-1.455,0.53883,0.41216,0
-0.51647,0.62442,0.84776,0
2.1397,0.56375,-0.30352,0
0.09013,0.73692,-1.7242,0
0.68204,-0.030169,1.5122,0
1.9886,-1.4977,0.072824,0
2.4794,0.19736,0.59805,0
0.72833,-0.72334,0.070511,0
0.26692,-0.14902,0.014749,0
0.29047,-0.38159,-0.55516,0
-2.4466,-0.48436,-0.56801,0
-0.15322,1.2525,-0.71342,0
-0.2288,-1.2229,0.26532,0
0.0091349,-0.60157,-1.7022,0
1.2028,0.59752,1.0677,0
-0.38605,1.2317,1.8108,0
0.11483,-1.081,0.63175,0
1.1478,0.42477,-1.1312,0
-0.12345,-1.8762,-0.68344,0
0.13571,0.46256,0.38866,0
1.091,0.12807,-0.14198,0
0.11784,0.3262,0.58178,0
-0.9792,0.72653,-1.945,0
-1.8425,-2.1306,-0.52031,0
-0.36733,-1.0099,0.20218,0
-0.1155,-0.73561,0.21319,0
0.96084,-0.91196,0.89811,0
-0.18807,0.93477,-0.41384,0
-1.2235,1.8102,1.4423,0
0.25876,0.94838,-0.16706,0
-0.79973,-0.74573,0.4721,0
1.1807,1.2708,-0.66711,0
-0.70729,0.43416,0.03475,0
0.36099,2.1166,1.7064,0
1.5784,-0.34213,-1.992,0
0.0254,-0.97598,0.59016,0
0.31684,-0.18356,0.69188,0
-0.1993,0.37248,0.98471,0
-0.34405,-0.090645,-0.17495,0
-1.8389,-0.55326,0.18996,0
-1.3228,-0.0096226,2.6438,0
3.1506,-1.6695,-0.27107,0
0.63171,1.1875,0.63325,0
-0.16028,0.16108,-1.1455,0
0.90419,-0.031109,-1.6302,0
-2.1163,-1.6369,-0.20022,0
0.49161,0.046535,1.3327,0
0.82662,-1.1311,0.23776,0
-1.8912,0.87835,1.1752,0
0.97915,-0.24932,-1.2118,0
-0.037937,-0.073744,-0.37485,0
-1.4685,-0.50467,-0.60387,0
0.37398,0.66052,-1.2527,0
1.5827,-1.0063,0.60447,0
0.85822,0.679,-0.46122,0
-0.43329,-0.85253,-1.3694,0
-0.89147,-0.74897,2.0288,0
-0.75281,1.5831,-0.11549,0
0.34444,0.37519,-0.32682,0
-0.65741,1.964,1.5435,0
-0.63492,-2.098,-0.169,0
0.19891,1.4108,1.6254,0
-0.82272,1.8601,-1.3074,0
-0.34527,2.2517,-1.4432,0
-0.28883,-0.50536,-2.7613,0
1.419,1.2135,0.16155,0
0.40552,-0.7968,0.24975,0
-0.89026,-0.67859,-0.93687,0
-1.9607,-0.96245,0.54203,0
0.54558,-1.089,0.61233,0
0.61025,-0.060886,0.037533,0
-0.1973,-0.019823,-0.40094,0
-0.85721,-0.66864,0.64543,0
0.070062,0.41918,1.0048,0
1.0904,-0.87926,0.64935,0
0.048299,-1.4789,-1.4377,0
-0.081853,-1.2229,0.53746,0
-1.4614,-0.82738,0.25428,0
1.9003,0.032791,1.1765,0
-0.052752,-1.449,-0.55822,0
-0.086471,-0.46124,-0.27166,0
0.52683,-0.63927,0.89695,0
-0.83562,2.2906,-0.66523,0
0.7627,1.0209,-1.4948,0
0.35572,-1.5353,-1.1919,0
0.63907,-1.5496,-1.0627,0
-0.35154,-0.15054,-0.20491,0
-0.21981,-1.1517,0.25007,0
1.0082,-0.15319,0.21707,0
-1.1191,-0.59885,-0.72017,0
0.45893,0.7904,-1.2715,0
-0.11121,-0.31486,-0.69407,0
-1.4107,0.59326,0.18494,0
2.0587,-0.64367,0.40457,0
0.86197,2.8256,-0.55301,0
0.55598,0.18407,0.5484,0
-0.46065,-1.3036,-0.53409,0
0.39397,-0.080665,2.0543,0
-0.22182,-1.3714,-0.39966,0
-0.91431,-0.57062,2.245,0
-1.4882,0.092158,0.83918,0
1.6024,0.36065,0.39556,0
0.28067,-0.19353,0.23022,0
-1.9418,-0.16311,1.9206,0
-1.5531,0.85294,0.96427,0
-3.1348,-0.14636,-0.62954,0
-1.5378,-1.454,1.3051,0
-0.59618,-0.10233,0.0066259,0
-1.2222,-0.90131,-0.79219,0
-0.31082,-1.1952,-1.9288,0
-1.5024,-0.037708,-0.93004,0
-0.19868,1.475,-2.7549,0
0.11922,1.8878,-1.4553,0
-0.49451,-0.16943,-0.10636,0
1.0967,0.80417,0.65201,0
-0.18198,1.1545,-1.2445,0
-1.2943,0.46508,1.7796,0
-0.42627,-0.8175,0.72312,0
-0.30376,0.432,-0.24999,0
-0.50804,1.6225,0.40476,0
0.96551,0.37856,3.0489,0
1.3918,-1.2313,-2.0804,0
1.6357,1.9943,1.2793,0
-0.74152,-0.65635,-1.9178,0
-0.9065,-0.35288,0.34327,0
0.4678,0.94728,0.11745,0
-1.7986,-0.72988,0.75759,0
0.041077,1.3182,-0.16029,0
-0.25227,2.11,-1.2209,0
-0.72159,-0.58813,-1.1502,0
1.1652,-0.39081,0.62013,0
-0.91715,0.29135,-1.0759,0
0.19773,-0.32778,-1.0648,0
-0.54279,0.27378,0.66016,0
-1.6471,-0.082815,1.4894,0
0.96484,-0.54481,-0.06126,0
-0.46879,0.26074,0.52961,0
-2.0981,0.11326,0.22247,0
-1.9386,0.33491,1.5361,0
-0.23357,1.1779,1.3135,0
1.8407,-0.99372,0.79712,0
-0.56075,-0.41917,-0.095336,0
-0.9869,-1.0128,-1.9565,0
0.46335,-1.5582,0.7192,0
-0.028692,-0.0098875,0.26277,0
1.8122,-1.2708,0.45059,0
1.3407,-1.1194,0.62142,0
-0.84001,-1.7905,0.31043,0
-1.2292,0.91182,-1.0129,0
0.99598,1.5501,-0.38673,0
0.25491,-0.65388,0.14112,0
0.23551,0.17157,-0.94946,0
-0.95603,0.84758,0.99082,0
1.0315,0.11694,-1.3668,0
-0.18204,0.84068,0.12772,0
-0.87373,0.81405,1.6483,0
-0.021645,1.2875,0.73706,0
-1.785,0.62506,1.5066,0
1.2557,0.72824,-0.60229,0
-1.0927,0.26094,-0.15584,0
0.83949,1.1108,0.1454,0
1.6501,-0.7588,-0.2887,0
-0.82479,-0.72194,1.2945,0
0.14387,-0.1831,-0.049453,0
-1.3013,-1.7289,0.59299,0
-0.36899,0.47636,-0.43529,0
0.65457,-0.58892,-0.75806,0
1.705,-0.070877,1.25,0
-1.4509,-1.6691,0.53146,0
0.73198,0.20102,1.3221,0
1.292,0.51382,0.44919,0
0.73454,0.40403,-2.1137,0
-0.08751,-0.92858,-0.47404,0
-0.71782,-0.26861,0.4099,0
0.72406,-0.29909,0.39406,0
1.0198,0.32281,0.85374,0
1.0117,-2.4497,-1.2176,0
-0.61446,0.8067,0.66399,0
-0.85771,-1.2745,-0.25197,0
0.67096,0.64351,0.097508,0
0.94908,2.0979,-0.89093,0
-0.32815,0.33034,-0.57448,0
-1.2794,0.071311,0.53242,0
-0.27273,0.68477,-0.17344,0
1.8211,1.259,0.96614,0
0.070421,0.52013,1.1843,0
-0.065831,-0.38167,0.063063,0
-2.4385,-0.54765,1.4302,0
0.32895,1.5344,0.81105,0
1.2282,-0.34528,-0.51321,0
1.0442,-0.71792,0.81549,0
0.2152,-1.3084,-0.95182,0
-0.61687,0.32502,0.14463,0
1.0412,0.12664,1.3493,0
0.71976,1.6009,0.18916,0
-0.090099,0.73895,-0.26796,0
-1.0389,-0.13577,-0.080711,0
-0.958,0.94143,1.3667,0
-0.3869,2.3792,-0.16282,0
-0.51162,0.30619,-0.298,0
-0.34859,-1.0045,-0.9479,0
-2.3358,-0.16298,2.3502,0
-0.2468,1.0876,-0.17881,0
1.2484,-1.1238,-0.21923,0
-2.0629,0.45725,-1.4313,0
-1.6157,1.4088,-0.89528,0
0.55694,1.168,1.0944,0
-0.24246,0.35282,0.48,0
-1.0091,-1.493,-0.70892,0
-0.67844,-1.5545,-1.44,0
0.52953,-1.5765,0.33144,0
2.0492,-0.062594,-0.50825,0
-0.01657,0.31495,-1.5366,0
1.4281,0.72483,-0.28199,0
0.38099,-1.1513,-0.50943,0
-1.43,-1.1568,-1.2291,0
1.3429,1.0029,0.89583,0
0.1229,-0.65881,0.42217,0
-0.86278,1.0397,-0.93414,0
-1.3429,-0.4635,-1.195,0
-1.5168,-0.45743,0.18317,0
0.33133,-0.088899,-0.58965,0
1.6968,0.47338,-0.9366,0
0.093328,2.1432,0.42294,0
1.0795,-1.0391,-2.1474,0
1.4625,-0.99502,2.6881,0
1.0875,-0.24037,-1.64,0
-0.13331,-0.17878,0.031698,0
-0.76698,-0.69403,0.82299,0
0.0088319,-0.39418,0.50991,0
0.15967,-0.51015,-0.4614,0
1.2091,0.75603,1.5202,0
-0.24783,1.1737,1.9133,0
0.95379,1.0402,-0.71698,0
0.11637,0.85032,0.15964,0
-0.031704,1.3657,-0.32963,0
-1.0628,0.5768,0.028746,0
0.29849,-2.4266,0.11733,0
-0.90157,0.77949,-0.41923,0
-1.3539,0.68361,0.13688,0
-1.3784,0.98197,1.6068,0
0.62667,-0.29312,0.2005,0
1.0719,2.1331,0.36398,0
-0.096165,-0.90023,0.81151,0
0.1342,0.66585,-0.44697,0
-0.45648,-1.1476,1.1993,0
-0.34945,0.72958,-1.7983,0
1.5443,0.66334,-0.022439,0
0.14226,0.74678,1.9515,0
0.97744,1.2208,-1.3452,0
-0.19633,-1.2606,0.81591,0
-1.6704,0.083913,-0.61447,0
-1.0005,-1.3764,-1.8649,0
0.022663,0.77201,0.41494,0
-0.057696,0.27389,0.12145,0
0.35589,0.37243,-0.057547,0
0.44439,1.2563,2.1367,0
-1.3581,-0.12509,2.1821,0
0.26135,-0.070039,1.0037,0
0.20157,0.38996,-0.42144,0
1.0594,-0.48157,0.70118,0
0.16808,1.9428,-3.6025,0
0.30393,0.78359,1.475,0
-0.3039,0.94303,0.011436,0
0.012156,0.009488,0.27881,0
-0.44072,-0.32475,0.15783,0
3.3198,-0.1265,0.30092,0
-1.098,0.19474,0.066036,0
0.83529,-0.88981,-0.38339,0
1.3578,-0.56412,0.28749,0
0.25262,-0.21684,0.87812,0
0.50542,0.66296,0.67058,0
-0.39848,0.57683,-0.399,0
-2.2408,0.43189,0.42113,0
0.10283,0.31102,-0.25036,0
0.031964,0.18711,1.2212,0
0.30724,-1.3264,0.69445,0
0.72475,-0.52485,-0.28851,0
-1.8223,-0.41722,-1.424,0
0.19801,1.9738,-0.9105,0
-0.4065,-0.12757,-1.2236,0
-0.20198,0.92502,-0.035742,0
0.76729,-0.6608,0.47934,0
-2.1178,-2.2717,0.19581,0
0.42216,-0.56104,0.40061,0
-1.9054,-0.58176,-1.9744,0
0.21871,0.76142,0.3211,0
0.09414,-0.90096,0.17491,0
1.8555,-0.65121,-0.87271,0
-0.69597,-2.0638,-2.2604,0
1.0878,0.69212,-3.3358,0
-1.6529,-1.2251,0.30411,0
-0.81759,1.6532,1.7621,0
0.47721,-1.1616,-1.6068,0
-0.67524,0.55594,0.72053,0
0.68441,0.90711,0.13538,0
0.42321,-2.022,-0.50135,0
-0.15966,-1.7673,0.28163,0
0.99827,0.28945,-0.40494,0
-0.52368,0.10563,-0.34099,0
0.73442,-0.041104,0.87773,0
0.96727,0.63048,1.5183,0
0.46285,1.2894,-1.6801,0
1.6467,-0.34837,-0.62257,0
-0.65834,3.3769,2.0317,1
-0.87128,2.3069,2.1018,1
0.2568,2.8986,2.26,1
0.16389,0.81231,0.60049,1
1.3031,1.4463,1.679,1
0.20263,2.7305,2.5685,1
-1.0548,3.5039,2.4186,1
-1.3812,2.3446,0.72215,1
0.3617,1.1309,1.5753,1
-0.28822,2.5082,0.71815,1
0.86169,0.92516,3.1694,1
-0.87587,1.3513,0.66626,1
-0.57118,1.7282,1.4085,1
1.2512,2.0021,3.8272,1
0.2394,2.3396,0.088886,1
-0.3775,1.8219,0.76919,1
0.45765,2.0692,1.1031,1
-0.65061,0.26519,1.2451,1
-0.30024,1.8635,2.8428,1
0.74324,1.4202,2.5832,1
0.44424,3.2439,2.965,1
-1.2627,0.43142,2.8049,1
1.2475,1.1715,3.3683,1
1.2154,1.1628,2.6655,1
2.2138,1.0597,1.7727,1
-1.1031,1.963,1.2433,1
-0.94781,1.5732,2.5382,1
-0.52913,0.54622,2.2211,1
1.2291,4.3223,2.3162,1
1.1432,1.0407,2.2471,1
1.7158,1.8653,4.0261,1
-0.54094,1.272,2.7925,1
0.89328,2.1406,1.3003,1
-1.9978,0.8264,2.1075,1
-1.383,0.942,3.2085,1
-0.21955,1.6632,3.1329,1
-1.1943,3.2766,2.7484,1
-0.94219,0.89584,2.9773,1
-0.23728,3.2709,2.1764,1
0.057401,1.6874,1.356,1
1.2849,2.1983,2.7037,1
0.0096559,0.591,1.9268,1
0.12535,3.6497,2.241,1
-1.5773,2.4185,0.087988,1
-0.044055,1.5005,1.7109,1
0.67253,2.1674,1.7921,1
-0.44307,3.8004,1.9049,1
-0.34219,2.0538,4.0626,1
0.66243,1.1077,1.6364,1
-0.31735,1.1734,1.7146,1
0.84139,0.091075,2.1287,1
0.79126,3.3389,1.4876,1
-0.89744,1.127,2.663,1
-0.60713,4.2503,1.5186,1
0.2174,1.8415,3.3561,1
-1.9268,1.0221,2.4477,1
0.53755,2.5423,2.6666,1
-2.3125,2.3989,0.62144,1
0.016109,-0.35509,-0.065118,1
0.49591,3.1783,2.3046,1
0.21699,1.8149,2.3272,1
0.96995,0.93548,1.1351,1
-0.1741,1.4911,1.2583,1
1.9118,1.4228,2.5033,1
-0.8285,2.3267,1.3126,1
0.48697,2.266,3.0618,1
0.49369,4.7478,1.4106,1
-0.057988,2.4771,1.9466,1
-0.22204,2.0273,1.3101,1
2.1304,4.2441,1.3654,1
-0.38784,2.7646,5.2875,1
-0.12937,2.6905,2.4419,1
0.39642,1.6106,2.5488,1
1.0697,2.8696,2.4801,1
0.4589,3.5077,1.1257,1
-0.30344,1.1351,0.90738,1
0.42731,0.60721,3.1495,1
0.39707,1.9534,1.8472,1
-0.16423,2.9173,0.65935,1
0.91396,1.0509,0.89697,1
0.81851,1.8324,4.9887,1
-0.96849,1.6964,3.6462,1
-1.6438,1.3862,1.1467,1
1.5018,2.2537,2.1171,1
0.96265,2.9757,1.1129,1
0.13758,3.0397,2.6924,1
-1.2777,1.7872,2.4251,1
1.371,2.9545,3.7702,1
-0.26334,1.624,0.43062,1
1.7966,1.8279,1.8712,1
-0.16876,2.6681,2.0534,1
-1.4303,1.7156,2.6845,1
-0.20311,2.7527,4.567,1
-2.3669,2.7247,3.2567,1
-1.5494,3.171,0.80857,1
-0.45543,2.3487,1.713,1
-0.50734,2.7409,1.8942,1
-0.20935,1.7222,2.874,1
0.15861,1.7806,0.28532,1
-0.40231,1.028,1.7546,1
0.25305,2.0494,1.5088,1
-0.49108,1.1701,1.4313,1
-0.67397,3.9691,2.7925,1
-0.35089,2.4446,1.1905,1
0.59613,1.8692,2.4898,1
-0.52807,1.9566,3.2968,1
0.33867,2.9814,1.9763,1
1.0734,3.3287,2.34,1
-0.46408,1.7861,1.0172,1
2.42,1.9249,4.7556,1
0.33849,0.83608,3.1464,1
-1.37,1.9328,1.231,1
1.0731,1.677,2.3319,1
-0.48527,1.879,0.47837,1
-1.0467,0.32277,1.3299,1
-0.090241,1.9012,2.3925,1
0.37104,3.7822,2.6405,1
0.22897,3.418,3.3932,1
-0.57185,1.7163,3.6461,1
-1.1214,1.1458,2.4881,1
1.0301,0.2817,2.2845,1
0.077569,1.6056,2.3914,1
0.21066,1.2876,2.8028,1
-0.9799,2.2596,1.9243,1
-0.86891,1.0647,2.2937,1
0.28205,0.1741,2.8357,1
1.1536,1.6958,3.4367,1
0.21968,0.27028,0.86433,1
-0.13348,2.2028,1.7462,1
1.0285,0.23982,1.8795,1
1.5065,2.8865,2.9493,1
-0.049598,3.0948,3.405,1
1.37,2.6565,3.3412,1
0.85055,2.5772,2.6753,1
-0.19683,1.6035,0.93309,1
-0.90651,0.53998,0.92963,1
1.4194,0.93217,1.8155,1
-0.65723,1.1884,1.9484,1
0.18571,2.5281,1.598,1
-0.21945,0.87658,0.59678,1
-1.2912,1.8274,2.4923,1
0.38955,1.7862,1.5649,1
1.1809,1.3572,1.1198,1
0.28446,3.186,1.9282,1
0.34628,1.9723,0.53689,1
-1.1512,2.0867,1.8812,1
0.03414,2.7888,2.0304,1
-0.10841,3.399,2.4615,1
-1.4251,1.9852,2.267,1
1.8803,2.1553,2.4848,1
-0.70059,2.0142,1.1389,1
0.12756,2.6892,0.97401,1
1.9392,2.7361,2.6334,1
-0.48722,2.0586,-0.37406,1
0.97546,0.83235,1.2141,1
1.4652,1.7232,1.7578,1
-0.15052,1.7016,2.2539,1
1.9695,0.45597,1.61,1
0.87801,2.2773,2.648,1
0.47035,2.002,1.6843,1
-1.1355,1.127,2.1319,1
0.81997,2.1372,0.93504,1
-0.22188,-0.91395,3.9814,1
-2.697,1.4511,2.0339,1
-1.0495,2.367,2.5201,1
-1.2316,1.7685,1.5885,1
0.39626,1.5433,2.5754,1
0.73919,1.9858,2.1995,1
1.2318,3.9238,2.4699,1
-0.7028,3.1127,1.8702,1
1.0588,1.8903,1.2424,1
-0.35513,1.9053,2.7886,1
-1.189,1.6926,3.2664,1
-0.37616,1.2758,1.0297,1
0.60425,1.7452,2.1338,1
0.36948,0.46165,0.96646,1
-0.2805,3.0007,2.0312,1
-1.1499,1.803,3.2983,1
-1.0589,1.6996,2.5722,1
-0.39874,2.2925,3.8799,1
-0.55022,1.8567,1.9498,1
-1.7808,2.5131,2.1553,1
-1.677,2.5834,0.18264,1
-1.0848,1.2171,0.5446,1
1.8048,2.3921,2.7101,1
-0.91493,0.81042,2.7601,1
-0.78215,2.5555,2.0413,1
1.5646,0.6395,2.6064,1
-0.96307,2.7523,1.6967,1
0.065624,2.1627,3.5438,1
-0.92844,0.88217,1.294,1
